alpha		beta		gamma		g		a0		E1		E2		E3		E4		E1_ND	E2_ND	E3_ND	E4_ND	P0	E0
5.471252e+08	-3.317406e+10	3.961678e+11	4.984469e+08	4.140084e+09	-6.917723e+07	-7.802829e+07	7.802829e+07	6.917723e+07	-0.8818	-0.9946	0.9946	0.8818	0.5736	0.7845
6.985394e+08	-1.684613e+11	4.605718e+12	8.971179e+08	7.336099e+08	-7.461660e+06	-6.300066e+07	6.300066e+07	7.461660e+06	-0.1100	-0.9288	0.9288	0.1100	0.3884	0.6783
6.804574e+08	-1.014921e+11	2.890322e+12	6.341286e+08	4.639355e+09	-5.420055e+07	-6.271900e+07	6.271900e+07	5.420055e+07	-0.8558	-0.9903	0.9903	0.8558	0.3723	0.6333
7.720453e+08	-1.465039e+11	3.906197e+12	6.109013e+08	5.782739e+08	-1.287717e+06	-5.440412e+07	5.440412e+07	1.287717e+06	-0.0175	-0.7390	0.7390	0.0175	0.3814	0.7362
6.178239e+08	-1.192773e+11	2.804917e+12	7.892351e+08	2.122301e+09	-2.013272e+07	-6.229550e+07	6.229550e+07	2.013272e+07	-0.3110	-0.9623	0.9623	0.3110	0.4191	0.6474
6.232291e+08	-1.150953e+11	2.548263e+12	7.251701e+08	2.249895e+09	-7.327278e+06	-5.920809e+07	5.920809e+07	7.327278e+06	-0.1096	-0.8856	0.8856	0.1096	0.4291	0.6686
7.796054e+08	-1.157666e+11	2.984477e+12	8.157501e+08	2.319114e+09	-6.386742e+07	-7.813412e+07	7.813412e+07	6.386742e+07	-0.8286	-1.0137	1.0137	0.8286	0.3955	0.7708
7.002105e+08	-7.035150e+10	1.524986e+12	6.065119e+08	7.992466e+08	-7.170121e+07	-7.563799e+07	7.563799e+07	7.170121e+07	-0.9680	-1.0212	1.0212	0.9680	0.4231	0.7407
7.763732e+08	-1.003721e+11	2.753326e+12	7.460600e+08	1.852496e+09	-7.772191e+07	-8.010487e+07	8.010487e+07	7.772191e+07	-1.0530	-1.0853	1.0853	1.0530	0.3803	0.7381
5.352703e+08	-1.127001e+11	3.067294e+12	5.535074e+08	4.366819e+09	-7.242881e+06	-4.345560e+07	4.345560e+07	7.242881e+06	-0.1409	-0.8452	0.8452	0.1409	0.3842	0.5141
6.966174e+08	-1.655319e+11	4.834349e+12	8.503457e+08	1.395365e+09	-1.693580e+07	-6.088936e+07	6.088936e+07	1.693580e+07	-0.2594	-0.9325	0.9325	0.2594	0.3749	0.6530
6.324156e+08	-7.564071e+10	1.228473e+12	7.168208e+08	3.232770e+09	-3.210781e+07	-7.370218e+07	7.370218e+07	3.210781e+07	-0.4056	-0.9311	0.9311	0.4056	0.5007	0.7916
5.265107e+08	-8.407235e+10	2.261441e+12	5.094027e+08	3.580771e+09	-3.392817e+07	-4.760710e+07	4.760710e+07	3.392817e+07	-0.6703	-0.9405	0.9405	0.6703	0.3846	0.5062
6.445480e+08	-1.073183e+11	3.131718e+12	8.421458e+08	2.680208e+09	-7.071954e+07	-7.437101e+07	7.437101e+07	7.071954e+07	-1.1562	-1.2159	1.2159	1.1562	0.3796	0.6116
7.426819e+08	-1.463445e+11	3.320568e+12	8.849453e+08	3.841639e+09	-2.255596e+06	-6.951031e+07	6.951031e+07	2.255596e+06	-0.0286	-0.8822	0.8822	0.0286	0.4244	0.7879
6.719742e+08	-8.559723e+10	1.655124e+12	7.208709e+08	4.794132e+09	-4.523046e+07	-7.318642e+07	7.318642e+07	4.523046e+07	-0.5888	-0.9527	0.9527	0.5888	0.4573	0.7682
7.235909e+08	-1.394054e+11	3.594755e+12	7.273798e+08	1.900783e+09	-1.378184e+07	-6.018536e+07	6.018536e+07	1.378184e+07	-0.1934	-0.8444	0.8444	0.1934	0.3940	0.7127
