-2.700000e+00	-2.118800e+01	2.618011e+00	-2.520632e+01	8.558353e+00	0.000000e+00	0.000000e+00	-2.118800e+01	1.000000e+00	0.000000e+00	0.000000e+00	47200
-2.850000e+00	-2.207259e+01	2.096328e+00	-2.660148e+01	7.498601e+00	0.000000e+00	0.000000e+00	-2.207259e+01	1.000000e+00	0.000000e+00	0.000000e+00	48000
-3.000000e+00	-2.281473e+01	1.710278e+00	-2.777427e+01	6.653659e+00	0.000000e+00	0.000000e+00	-2.281473e+01	1.000000e+00	0.000000e+00	0.000000e+00	48800
-2.850000e+00	-2.268420e+01	1.536209e+00	-2.798293e+01	6.252713e+00	0.000000e+00	0.000000e+00	-2.268420e+01	1.000000e+00	0.000000e+00	0.000000e+00	49600
-2.700000e+00	-2.243272e+01	1.459837e+00	-2.791302e+01	6.074532e+00	0.000000e+00	0.000000e+00	-2.243272e+01	1.000000e+00	0.000000e+00	0.000000e+00	50400
-2.550000e+00	-2.210782e+01	1.438106e+00	-2.767279e+01	6.026386e+00	0.000000e+00	0.000000e+00	-2.210782e+01	1.000000e+00	0.000000e+00	0.000000e+00	51200
-2.400000e+00	-2.173167e+01	1.453698e+00	-2.731910e+01	6.066162e+00	0.000000e+00	0.000000e+00	-2.173167e+01	1.000000e+00	0.000000e+00	0.000000e+00	52000
-2.250000e+00	-2.131599e+01	1.495944e+00	-2.688397e+01	6.166940e+00	0.000000e+00	0.000000e+00	-2.131599e+01	1.000000e+00	0.000000e+00	0.000000e+00	52800
-2.100000e+00	-2.086515e+01	1.559726e+00	-2.638270e+01	6.313810e+00	0.000000e+00	0.000000e+00	-2.086515e+01	1.000000e+00	0.000000e+00	0.000000e+00	53600
-1.950000e+00	-2.037790e+01	1.644214e+00	-2.581800e+01	6.501481e+00	0.000000e+00	0.000000e+00	-2.037790e+01	1.000000e+00	0.000000e+00	0.000000e+00	54400
-1.800000e+00	-1.984794e+01	1.753079e+00	-2.518187e+01	6.734233e+00	0.000000e+00	0.000000e+00	-1.984794e+01	1.000000e+00	0.000000e+00	0.000000e+00	55200
