7.243189e+08	-1.286589e+11	3.377621e+12	7.330582e+08	3.764328e+09	-5.712073e+08	-1.424688e+10	4.031827e+11	-4.033476e+08	8.370788e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
7.408556e+08	-1.219986e+11	3.235465e+12	7.595649e+08	3.103971e+09	-2.318380e+08	-1.427828e+10	1.418839e+11	-3.666874e+08	7.664241e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
5.671109e+08	-7.202582e+10	1.567484e+12	5.568448e+08	1.303744e+09	-6.613286e+08	-1.339028e+10	1.463261e+12	-4.303487e+08	1.364971e+08	9.500000e+09	2.372000e+09	50.918935	13.359581	35.721484	AFE
6.273744e+08	-7.854890e+10	1.659106e+12	7.030908e+08	4.230659e+09	-6.587938e+08	-2.107110e+10	1.650029e+12	-3.349229e+08	5.230748e+08	9.500000e+09	2.372000e+09	41.468795	26.910249	31.620956	AFE
7.076999e+08	-9.663167e+10	2.518547e+12	6.616870e+08	3.083576e+09	-6.885563e+08	-2.281305e+10	1.186408e+12	-3.060280e+08	6.634561e+08	9.500000e+09	2.372000e+09	12.846607	73.340222	13.813171	AFE
7.315817e+08	-1.287645e+11	3.384979e+12	8.071922e+08	9.752184e+08	-4.510039e+08	-1.835344e+10	2.344444e+11	-2.029999e+08	6.363337e+08	9.500000e+09	2.372000e+09	42.968779	17.810825	39.220396	AFE
7.526351e+08	-1.472874e+11	3.513249e+12	8.412115e+08	2.609190e+09	-5.858613e+08	-2.058370e+10	2.079311e+12	-4.164157e+08	2.947910e+08	9.500000e+09	2.372000e+09	43.241081	26.921832	29.837087	AFE
5.542313e+08	-6.176331e+10	1.199260e+12	4.487693e+08	3.133249e+09	-8.802453e+08	-1.786110e+10	2.661941e+12	-3.750947e+08	3.873976e+08	9.500000e+09	2.372000e+09	10.836841	52.880707	36.282451	AFE
5.747152e+08	-6.891795e+10	1.658939e+12	5.599793e+08	4.655302e+09	-9.870674e+08	-1.018140e+10	5.750197e+12	-4.866393e+08	6.541020e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
7.967717e+08	-1.310577e+11	3.589992e+12	7.513653e+08	4.436996e+09	-1.063226e+09	-2.511477e+10	7.468257e+12	-4.821464e+08	5.214953e+08	9.500000e+09	2.372000e+09	55.635622	16.549777	27.814601	AFE
6.149853e+08	-1.130275e+11	2.829036e+12	7.077690e+08	2.790075e+09	-8.582845e+08	-2.387301e+10	2.045596e+12	-3.723887e+08	7.286835e+08	9.500000e+09	2.372000e+09	34.276605	59.557596	6.165799	AFE
5.702937e+08	-1.153461e+11	2.876145e+12	6.536320e+08	3.138317e+09	-7.894083e+08	-1.367447e+10	1.570120e+12	-4.096710e+08	5.891392e+08	9.500000e+09	2.372000e+09	50.918935	13.359581	35.721484	AFE
5.718827e+08	-6.130007e+10	1.255165e+12	6.132592e+08	1.993460e+09	-2.751491e+08	-2.176871e+10	1.928085e+11	-1.672401e+08	9.989175e+08	9.500000e+09	2.372000e+09	12.846607	73.340222	13.813171	AFE
7.506984e+08	-1.166784e+11	3.296522e+12	6.230725e+08	4.039488e+09	-3.144800e+08	-2.614567e+10	4.708024e+11	-1.298775e+08	5.166680e+08	9.500000e+09	2.372000e+09	72.297502	14.418545	13.283953	AFE
7.737337e+08	-1.218433e+11	3.354049e+12	7.180628e+08	1.913197e+09	-9.115714e+08	-9.133374e+09	1.060434e+12	-4.179961e+08	7.052131e+08	9.500000e+09	2.372000e+09	49.781915	15.631231	34.586854	AFE
6.743024e+08	-1.121887e+11	2.682112e+12	5.348429e+08	2.216931e+09	-1.075638e+09	-1.927626e+10	3.716558e+12	-4.732270e+08	2.689260e+08	9.500000e+09	2.372000e+09	34.276605	59.557596	6.165799	AFE
7.324661e+08	-1.253616e+11	3.619949e+12	7.540556e+08	3.826071e+09	-8.098850e+08	-2.821298e+10	3.812072e+12	-4.841483e+08	3.429932e+08	9.500000e+09	2.372000e+09	50.918935	13.359581	35.721484	AFE
6.421929e+08	-9.558166e+10	1.644680e+12	7.482356e+08	2.449875e+09	-4.514568e+08	-2.383880e+10	6.560262e+11	-1.355256e+08	4.713645e+08	9.500000e+09	2.372000e+09	12.846607	73.340222	13.813171	AFE
7.788088e+08	-1.545993e+11	4.119821e+12	9.214004e+08	1.751350e+09	-9.544644e+08	-1.912574e+10	3.663395e+12	-4.548957e+08	2.211179e+08	9.500000e+09	2.372000e+09	23.786821	63.290324	12.922855	AFE
5.147202e+08	-6.659693e+10	1.130280e+12	4.794789e+08	3.864014e+09	-3.732733e+08	-2.384861e+10	4.853228e+11	-1.444759e+08	3.953656e+08	9.500000e+09	2.372000e+09	40.490864	50.662114	8.847022	AFE
7.031361e+08	-1.333140e+11	3.836510e+12	7.529143e+08	2.929432e+09	-8.009824e+08	-4.822259e+09	4.683747e+11	-4.679970e+08	7.474080e+08	9.500000e+09	2.372000e+09	41.477034	31.884146	26.638820	AFE
7.166751e+08	-1.039349e+11	2.889280e+12	6.521258e+08	2.995692e+09	-9.155290e+08	-1.921070e+10	3.585162e+12	-3.876919e+08	8.591353e+08	9.500000e+09	2.372000e+09	19.264708	59.067449	21.667843	AFE
5.914792e+08	-8.069453e+10	1.427534e+12	7.799688e+08	2.515651e+09	-5.461443e+08	-8.222792e+09	1.007207e+12	-4.112201e+08	4.176575e+08	9.500000e+09	2.372000e+09	49.778254	25.297902	24.923844	AFE
6.415600e+08	-1.067631e+11	2.399750e+12	7.669962e+08	1.210886e+09	-3.855383e+08	-2.469523e+10	3.131606e+11	-1.281963e+08	3.352141e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
7.881267e+08	-1.536938e+11	3.796059e+12	7.681137e+08	1.088799e+09	-4.630355e+08	-1.824982e+10	4.971080e+11	-3.166372e+08	6.841057e+08	9.500000e+09	2.372000e+09	12.846607	73.340222	13.813171	AFE
7.580757e+08	-1.331520e+11	3.785905e+12	8.162666e+08	1.806444e+09	-8.783965e+08	-2.765528e+10	2.273267e+12	-4.159889e+08	8.190746e+08	9.500000e+09	2.372000e+09	12.743160	46.725753	40.531087	AFE
